"SDRs per currency unit for the period  January 01, 1994 - November 10, 2023",,,,,,,,,,,
,,,,,,,,,,,
Date,Canadian dollar (CAD),Indian rupee (INR),Japanese yen (JPY),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Singapore dollar (SGD),Thai baht (THB),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
7-Oct-2021,0.564382,0.0094676,0.00636336,2.34997,0.169497,0.490385,0.521716,0.0209714,0.192989,0.963512,0.708751
8-Oct-2021,0.567845,0.00945121,0.00634429,,0.169484,0.492038,0.521779,0.0209186,,0.966002,0.708784
12-Oct-2021,0.569558,0.00942001,0.00625419,2.35164,0.170116,0.491627,0.523358,0.0211979,0.193254,0.966327,0.709726
13-Oct-2021,0.570133,0.00940303,0.00625247,2.35099,0.170622,0.491988,0.523793,,0.193201,0.966664,0.70953
14-Oct-2021,0.572275,0.00940216,0.00624466,2.34676,0.170348,0.493914,0.524575,0.0213201,0.192789,0.970659,0.708019
15-Oct-2021,0.572157,,0.00621892,,0.17034,0.498341,0.52523,0.0213014,,0.973557,0.708273
18-Oct-2021,0.572652,0.00940569,0.0062016,2.3481,0.170187,0.501658,0.524853,0.0211811,0.192963,0.972844,0.708657
19-Oct-2021,0.571553,,0.00618773,,,0.501168,0.524911,0.0211863,0.192313,0.976521,0.706268
20-Oct-2021,0.573665,0.00942391,0.00617434,2.34545,0.170201,0.506194,0.5264,0.0211618,0.192586,0.973276,0.707271
21-Oct-2021,0.572282,0.00945416,0.00618612,,0.170053,0.509339,0.526539,0.021177,,0.975632,0.706826
22-Oct-2021,0.571911,0.00945007,0.00619812,,0.169964,0.506216,0.525279,,,0.974306,0.70671
25-Oct-2021,0.571117,0.00942408,0.00621745,2.34528,0.170379,,0.525836,,0.192508,0.97359,0.706986
26-Oct-2021,0.571117,0.00940956,0.00620285,2.34316,0.17044,0.506645,0.524772,0.0213417,0.192462,0.977384,0.706815
27-Oct-2021,0.57288,0.00944559,0.00620206,2.34697,0.170635,0.506974,0.525041,0.0212947,0.192775,0.970832,0.707965
28-Oct-2021,0.572893,0.00945536,0.00622768,2.34532,0.17035,0.506545,0.524942,0.0212548,0.192639,0.973543,0.707465
29-Oct-2021,0.570514,0.0094473,0.00621667,,0.170493,0.507284,0.525531,0.0212911,,0.973873,0.706524
1-Nov-2021,0.573098,0.00945961,0.00621107,2.34899,0.170941,0.507931,0.52512,0.0212154,0.193004,0.969471,0.708807
2-Nov-2021,0.570838,0.00947101,0.00620568,2.34732,0.17066,0.508322,0.525429,0.0212601,0.192803,0.966796,0.708068
3-Nov-2021,0.570503,0.00949991,,2.34839,0.170553,0.504447,0.525047,0.0212431,0.192891,0.967169,0.708393
4-Nov-2021,0.569896,,0.00621519,2.35194,,0.508473,,0.0212573,0.193183,0.964126,0.709464
5-Nov-2021,0.570587,,0.00624501,,0.170813,0.504807,0.525475,0.0213195,,0.955083,0.710495
8-Nov-2021,0.569602,0.0095681,0.00624261,2.34995,0.170641,0.503956,0.524869,0.0214294,0.193083,0.958452,0.709098
9-Nov-2021,0.569119,0.00958398,0.00625553,2.34894,0.170626,0.506605,0.525899,0.0216034,0.192904,0.961387,0.708439
10-Nov-2021,0.569778,0.00956623,0.006287,2.35241,0.170907,0.50551,0.526483,0.0216538,0.193189,0.958093,0.709488
11-Nov-2021,,0.0095585,0.0062472,2.3564,0.171019,0.503006,0.525403,0.0216485,,0.953832,0.711868
12-Nov-2021,0.56669,0.00956159,0.0062329,,0.170845,0.499785,0.525146,0.0217028,,0.953679,0.712046
15-Nov-2021,0.568649,0.00957272,0.00624476,2.3561,0.171162,0.501163,0.526463,0.0217623,0.193813,0.95663,0.711778
16-Nov-2021,0.568669,0.00958557,0.00624993,2.36044,0.171516,0.502858,0.527713,0.0218024,0.194331,0.95972,0.713679
17-Nov-2021,0.56739,0.0096084,0.00622227,2.36124,0.170984,0.499596,0.525732,0.0218087,0.194589,0.961496,0.714628
18-Nov-2021,0.56591,0.00962705,0.00625292,2.36038,0.170797,0.500084,0.526317,0.0218893,0.19439,0.962832,0.713896
19-Nov-2021,0.565744,,0.00625421,,0.17094,0.503105,0.526697,0.0219238,,0.961877,0.715044
22-Nov-2021,0.564263,0.00961885,0.00627123,2.36485,0.170842,0.500124,0.525358,0.0217704,0.194822,0.96154,0.715485
23-Nov-2021,0.564231,0.00962319,,2.3674,0.171094,0.498364,0.524752,0.0216797,0.195226,0.957726,0.716968
24-Nov-2021,0.565915,0.00964179,0.00622806,2.36886,0.170406,0.497452,0.524921,0.021549,0.195346,0.959428,0.71741
29-Nov-2021,,0.0095256,0.006291,2.3638,0.16872,0.488112,0.522031,0.0211962,0.194768,0.954336,0.715287
30-Nov-2021,0.558068,0.00950718,0.00627311,2.35915,0.168906,0.486652,0.521613,0.0211714,,0.952423,0.71388
1-Dec-2021,0.559284,0.00953786,0.00630107,2.36251,0.169927,0.487603,0.52378,0.0212011,,0.951983,0.714541
2-Dec-2021,0.557178,0.00952046,0.00632103,2.3608,0.16894,0.486322,0.52298,0.0211137,,0.951723,0.714024
3-Dec-2021,0.558078,0.00953535,0.00632025,,0.169093,0.486135,0.522019,0.0210986,,0.948461,0.71501
6-Dec-2021,0.559714,0.00949981,0.00632742,2.36429,0.169345,0.482695,0.522471,,0.194776,0.949903,0.715315
7-Dec-2021,0.565731,0.00950477,0.00629916,2.36726,0.169258,0.483159,0.523664,0.021176,0.195021,0.9492,0.716215
8-Dec-2021,0.566154,0.00948325,0.00630712,2.36567,0.169625,0.485553,0.524884,0.0213575,0.19489,0.945697,0.715732
9-Dec-2021,0.563315,0.00947573,0.00628932,2.3646,0.169891,0.486837,0.524763,0.0214041,0.194802,0.943268,0.71541
10-Dec-2021,0.56344,0.00946076,0.00631486,,0.169854,0.486765,0.524497,,,0.945521,0.716358
13-Dec-2021,,,0.0063044,,,,,,,0.949309,0.715865
14-Dec-2021,,0.00941996,0.0062909,2.36195,0.168882,0.482456,0.522251,0.021397,0.19468,0.947395,0.714961
15-Dec-2021,,,0.00629335,,,,,,,0.949492,0.716057
16-Dec-2021,0.559699,0.00938204,0.00626835,2.36342,0.169087,0.484688,0.523456,0.0213906,0.194801,0.953924,0.715407
17-Dec-2021,0.556632,0.00938715,0.00628063,,0.169825,0.486091,0.523769,0.0214209,,0.950087,0.71505
20-Dec-2021,0.553576,0.00942849,0.00630723,2.36683,0.169531,0.482449,0.523903,0.0213913,0.195082,0.945806,0.716438
21-Dec-2021,0.553808,0.00947061,0.00629923,2.36507,0.169989,0.480517,0.52409,0.0212549,0.194937,0.948326,0.715907
22-Dec-2021,0.556148,0.00946475,0.00626739,2.36368,0.169949,0.483525,0.524203,0.0211876,0.194822,0.952668,0.715485
23-Dec-2021,,0.00948256,0.00625596,2.36196,0.169875,0.486427,0.524784,0.0212691,0.194552,0.95985,0.714493
3-Jan-2022,,0.0096053,,2.35962,0.17113,,0.528338,,0.194359,,0.713784
4-Jan-2022,0.563459,0.00960209,0.00620381,2.36591,0.171241,,0.528524,0.0214957,0.194975,0.966337,0.716044
5-Jan-2022,0.562025,0.00959571,0.00615083,2.36156,0.170559,0.486944,0.527201,0.0215292,0.194616,0.967812,0.714727
6-Jan-2022,0.561259,0.00960642,0.00616253,2.3628,0.170181,0.485553,0.526428,0.0214281,0.194717,0.968031,0.7151
7-Jan-2022,0.564675,0.00962686,0.00617152,,0.170188,0.482414,0.526359,0.0212862,,0.969191,0.715217
10-Jan-2022,0.563385,0.0096317,,2.36098,0.170023,0.484092,0.526937,0.0212007,0.194504,0.970291,0.714316
11-Jan-2022,0.566472,0.00965881,0.00619228,2.36025,0.170314,0.483442,0.527279,0.0213105,0.194444,0.970025,0.714094
12-Jan-2022,0.570213,0.00964011,0.00618518,2.35892,0.170553,0.484213,0.528163,0.0213689,0.194237,0.972599,0.713337
13-Jan-2022,0.569158,0.00961032,0.0061969,2.35238,0.170005,0.487002,0.52777,0.0213772,0.193475,0.975212,0.710537
14-Jan-2022,0.566183,0.00958334,0.00623049,,0.169983,0.487178,0.52789,0.0213951,,0.974712,0.710276
18-Jan-2022,0.568646,0.00957454,0.00622015,2.35717,,0.484613,0.528215,0.0215804,0.193998,0.969011,0.712456
19-Jan-2022,0.570885,0.00956023,0.00621752,2.35869,0.170101,0.483088,0.527907,0.0214869,0.194187,0.972095,0.71315
20-Jan-2022,0.571642,0.00958914,0.00623964,2.35841,0.170366,0.48353,0.529413,0.0216481,0.194164,0.970198,0.713066
21-Jan-2022,0.568557,0.00956949,0.00626597,,0.17037,0.480306,0.529828,0.0216059,,0.966995,0.713255
24-Jan-2022,0.564018,0.00957137,0.00627094,2.36169,0.170628,0.479117,0.530801,0.0216126,0.194369,0.962802,0.713821
25-Jan-2022,0.566044,0.00956939,0.00627178,2.36434,0.170692,0.478454,0.532244,0.0216348,0.194651,0.961197,0.714857
26-Jan-2022,0.566733,,0.00627733,2.3629,0.170486,0.477377,0.531644,0.0216761,0.194533,0.965293,0.714423
27-Jan-2022,0.56511,0.00955627,0.00626466,2.3732,0.170918,0.476925,0.531967,0.0216448,0.195607,0.961607,0.718368
28-Jan-2022,0.562987,0.00959352,0.00622875,,0.171528,0.472845,0.531486,0.0216112,,0.962732,0.719047
31-Jan-2022,0.564905,0.00958421,0.00622458,2.3713,0.171521,0.470332,0.529987,0.0214921,0.195644,0.963081,0.718503
1-Feb-2022,0.563517,0.00959792,0.00621214,,,0.46997,,0.0215175,0.19478,0.965335,0.715328
2-Feb-2022,0.563164,0.00954017,0.00622426,2.35969,,0.474616,,0.0214966,0.194397,0.968437,0.713923
3-Feb-2022,,0.00954758,0.00624467,2.36305,0.17092,0.473062,0.530471,0.0215538,0.194609,0.972103,0.714703
4-Feb-2022,0.557239,0.00951414,0.00618197,,0.170098,0.47433,0.529317,0.0215334,,0.965011,0.710926
7-Feb-2022,0.561104,,0.00617833,2.35582,0.170082,,0.528765,0.0216109,0.193854,0.961958,0.711929
8-Feb-2022,0.56057,0.00953847,0.00617944,2.35747,0.170173,0.473195,0.530159,0.0216071,0.19399,0.964912,0.712428
9-Feb-2022,0.561707,0.00951969,0.00616501,2.35686,0.17019,0.473144,0.529943,0.021658,0.19394,0.967085,0.712244
10-Feb-2022,0.561654,0.00950521,0.0061622,2.35623,0.1702,0.475952,0.530332,0.0217672,0.193952,0.966505,0.712289
11-Feb-2022,0.561429,0.00946367,,,0.170266,0.474657,0.530443,0.0218028,,0.967214,0.713127
14-Feb-2022,0.561046,0.00945902,0.00619289,2.3629,0.170482,0.474749,0.530557,0.0219275,0.194598,0.965792,0.71466
15-Feb-2022,0.560284,0.00943494,0.00618487,2.35947,0.170514,0.472717,0.530079,0.0220715,0.194379,0.966242,0.713858
16-Feb-2022,0.561942,0.00949475,0.00616198,2.35624,0.170179,0.473352,0.529668,,0.194113,0.966523,0.71288
17-Feb-2022,0.561397,0.00949161,0.00617317,2.3564,0.170297,0.476792,0.529962,0.0221086,0.194062,0.969975,0.712693
18-Feb-2022,0.559627,0.00951157,0.00620001,,0.170302,0.476678,0.530546,0.0221678,,0.970565,0.712629
22-Feb-2022,0.559703,0.00952492,0.00621822,,0.170446,0.478435,0.529181,0.022016,0.194208,0.966748,0.71323
23-Feb-2022,0.560665,0.0095555,,,0.170404,0.481383,0.530073,0.0220119,0.19416,0.968791,0.713054
24-Feb-2022,0.558967,0.00953079,0.00624035,2.36956,0.17094,0.484298,0.530679,0.022103,0.195307,0.960778,0.717266
25-Feb-2022,0.562671,0.00952706,0.00620769,,0.170852,0.480118,,0.0220478,,0.960201,0.717237
28-Feb-2022,0.56459,0.00949706,0.00620438,,0.170654,0.479617,0.52726,0.0219086,0.195212,0.960273,0.716916
1-Mar-2022,0.564197,,0.00622109,,0.170913,0.484823,0.528513,0.0219859,0.19523,0.9614,0.716981
2-Mar-2022,0.567678,0.00949728,0.00625334,2.3726,0.171549,0.486494,0.529476,0.0220114,0.195816,0.958893,0.719134
3-Mar-2022,0.568156,0.0095034,0.00622416,2.37306,0.171701,0.487614,0.530497,0.0221123,0.195919,0.961953,0.719513
4-Mar-2022,0.566229,0.00948369,0.00625708,,0.172495,0.488827,0.53123,0.0221319,,0.959172,0.721942
7-Mar-2022,0.567324,0.00942026,0.00630563,2.38526,0.173401,0.499134,0.531497,0.0220558,0.197316,0.954282,0.724643
8-Mar-2022,0.562999,0.00942242,0.00627359,2.38372,0.173292,0.49557,0.531561,0.0218855,0.197253,0.950319,0.724411
9-Mar-2022,0.563834,0.0094057,0.00623881,2.37871,0.172858,0.49265,0.529474,0.0217869,0.196839,0.950457,0.722891
10-Mar-2022,0.564753,0.00947933,0.00622008,2.37736,0.17245,0.492588,0.5312,0.0218143,0.196468,0.94946,0.721529
11-Mar-2022,0.568341,0.00945799,0.00621608,,,0.496002,0.531801,0.0217586,,0.947689,0.72293
14-Mar-2022,0.567963,0.00947264,0.00617185,2.38595,0.172556,0.493684,0.531171,0.0217128,0.1976,0.945279,0.725686
15-Mar-2022,0.566267,0.00947852,0.00613205,2.38484,0.172297,0.488645,0.530508,0.0216428,0.197411,0.946477,0.724992
16-Mar-2022,0.569072,0.00948177,0.00611467,2.3813,0.172381,0.488137,0.530575,0.0216489,0.197118,0.947751,0.723916
17-Mar-2022,0.571446,0.00952566,0.00607662,2.37925,0.172538,0.494705,0.532471,0.0217405,0.196851,0.951058,0.722936
18-Mar-2022,0.573828,,0.00610043,,0.172258,0.499053,0.534041,0.0217371,,0.950574,0.723999
21-Mar-2022,0.574648,0.00950492,,2.38162,0.172299,0.500551,0.533668,0.0216268,0.197047,0.951098,0.723654
22-Mar-2022,0.575794,0.00948943,0.00604008,2.38346,0.172021,0.498089,0.533615,0.0215512,0.197361,0.958306,0.724809
23-Mar-2022,0.577041,0.00952126,0.00598563,2.38539,0.171916,0.50495,0.534639,0.0216253,0.197522,0.957816,0.725398
24-Mar-2022,0.578403,0.0095049,0.00598488,2.38608,0.17166,0.505676,0.53432,0.021564,0.197578,0.957983,0.725607
25-Mar-2022,0.579868,0.00951653,0.005951,,0.171708,0.504638,0.534428,0.0216326,,0.956682,0.724951
28-Mar-2022,0.579591,0.00953179,0.00594719,2.38747,0.172488,0.505098,0.534224,0.0215629,0.197921,0.9563,0.726865
29-Mar-2022,0.580131,0.00955188,0.00584288,2.3836,0.171882,0.500143,0.53324,0.0215158,0.1976,0.950395,0.725686
30-Mar-2022,0.579724,0.0095412,0.00590136,2.3788,0.171918,0.50221,0.533675,0.0216112,0.196846,0.949767,0.722916
31-Mar-2022,0.578889,0.00954238,0.00590997,2.38032,0.172069,0.504558,0.534491,0.0217199,0.196972,0.949472,0.72338
1-Apr-2022,0.578993,0.00955631,0.00592828,,0.172116,0.501599,0.534009,0.0217014,,0.951981,0.724436
4-Apr-2022,0.581449,,0.0059318,2.38774,0.172154,0.502769,0.535094,0.0216824,0.197748,0.951107,0.72623
5-Apr-2022,0.583626,0.00963886,0.0059296,2.38723,0.172299,0.504747,0.535618,0.021719,0.197869,0.954049,0.726673
6-Apr-2022,0.582343,0.00963542,0.00587462,2.38994,0.172701,0.505546,0.535391,,0.198353,0.952999,0.728453
7-Apr-2022,0.579156,0.00961454,0.00589461,2.39229,0.172773,0.503316,0.535811,0.0217523,0.198451,0.9527,0.72881
8-Apr-2022,,0.00962352,0.0058813,,0.172795,0.502037,0.534977,0.0217222,,0.951128,0.729281
11-Apr-2022,0.577959,0.00960263,0.00583554,2.39201,0.172575,0.497771,0.534077,0.0216838,0.198623,0.95163,0.729442
12-Apr-2022,0.579006,0.00959803,0.00581958,2.39558,0.17258,0.498223,0.535071,0.0216904,0.19892,0.950787,0.730532
13-Apr-2022,0.580251,0.0095969,0.00582422,2.39765,0.17308,0.503653,0.536424,,0.199189,0.951235,0.731522
14-Apr-2022,0.578596,,0.00581875,2.39202,0.172423,0.497166,0.538908,,0.198527,0.957367,0.729089
15-Apr-2022,,,0.00578995,,0.17283,,,,,,0.73185
18-Apr-2022,0.580277,0.00958699,0.0057817,2.39867,0.17235,,0.538616,0.0217507,0.199372,,0.732194
19-Apr-2022,0.580975,0.00961492,0.00575956,2.40034,,0.49374,0.537621,0.0217504,0.199707,0.955467,0.733423
20-Apr-2022,0.585676,0.00958163,0.00565852,2.39637,0.171639,0.495122,0.53638,0.0216528,0.199377,0.956159,0.732212
21-Apr-2022,0.584095,0.00960269,0.0057048,2.39742,0.170705,0.496169,0.535812,0.0216352,0.199268,0.956149,0.731812
22-Apr-2022,0.578844,0.00963276,0.00571688,,0.17069,0.493793,0.538959,0.0216766,,0.949095,0.735248
25-Apr-2022,0.579162,0.00962898,0.00573765,2.41666,0.169959,,0.53773,0.0217316,0.201197,0.939172,0.738895
26-Apr-2022,0.577413,0.00965131,0.00579088,2.41673,0.169944,0.489162,0.538726,0.0216412,0.201202,0.939532,0.738916
27-Apr-2022,0.57801,0.00967455,0.00580999,2.42232,0.170199,0.487221,0.538468,0.0215795,0.201898,0.93329,0.741471
28-Apr-2022,0.581731,0.00974074,0.00574521,2.43373,0.171112,0.48741,0.539003,0.0216709,0.203214,0.930341,0.746303
29-Apr-2022,0.58152,0.00973357,0.00572656,2.42583,0.170654,0.48382,0.537175,0.0216635,0.202554,0.93502,0.74388
2-May-2022,,0.00975103,0.00573011,,,0.479648,,,,,0.745316
3-May-2022,0.580989,,,,,0.482284,,0.0216573,,0.932734,0.746396
4-May-2022,0.581889,0.00974582,,,,0.480522,0.538545,,,0.933092,0.7454
5-May-2022,,0.00977079,,,0.171439,0.48759,0.541279,0.0218013,0.202436,0.932952,0.743447
6-May-2022,0.578751,0.00971435,0.005713,,0.170508,0.478268,0.538185,0.0216886,,0.922428,0.745547
9-May-2022,0.576749,0.00966419,0.00571635,2.4359,0.170727,0.476583,0.537526,0.0216561,0.203594,0.923071,0.747698
10-May-2022,0.573978,0.00965513,0.00572965,2.43515,0.170633,0.470783,0.537929,0.0216055,0.203366,0.922746,0.74686
11-May-2022,0.575809,0.00966586,0.00572718,2.43424,0.170372,0.470947,0.537709,0.0215366,0.203356,0.921655,0.746824
12-May-2022,0.575363,0.00966938,0.00578246,2.44529,0.171028,0.472223,0.539219,0.0216026,0.204279,0.915901,0.750216
13-May-2022,0.58013,0.00971429,0.00582965,,0.170899,0.468787,0.538745,0.0216329,,0.916722,0.751442
16-May-2022,0.582074,,0.00581758,2.44357,,0.470098,,,0.204269,0.920317,0.750177
17-May-2022,0.581896,0.00961746,0.00577397,2.43378,0.169922,0.472802,0.536961,0.0215678,0.203351,0.93093,0.746805
18-May-2022,0.581712,0.0096295,0.00577663,2.43712,0.16998,0.474853,0.538283,0.0215739,0.203397,0.926325,0.746976
19-May-2022,0.582431,0.00960151,0.00581025,2.43405,0.169465,0.470077,0.537877,0.0215431,0.203141,0.927024,0.746036
20-May-2022,0.579786,0.00958725,0.00582191,,0.169143,0.474474,0.538561,0.0215928,,0.928383,0.743807
23-May-2022,,0.00954921,0.00579926,2.4205,0.168831,0.47789,0.538768,0.0216086,0.201746,0.931996,0.740914
24-May-2022,0.577569,0.00954193,0.00579331,2.42167,0.168726,0.47655,0.539031,0.0216669,0.201713,0.926839,0.74079
25-May-2022,0.577909,0.00957072,0.00584281,2.42637,0.168893,0.480356,0.540479,0.0216887,0.202005,0.926623,0.741862
26-May-2022,0.579024,0.00954171,0.00581022,2.42252,0.168434,0.479262,0.538877,0.0216007,0.201685,0.934377,0.740687
27-May-2022,0.581889,0.00954439,0.00583584,,0.169129,0.48212,0.540832,0.0216931,,0.933295,0.74121
31-May-2022,0.585788,0.00953986,0.00577929,2.42403,0.16933,0.483885,0.540925,0.0216709,0.201744,0.932725,0.740905
1-Jun-2022,0.586449,0.00955721,0.0057494,2.42385,0.168957,0.483123,0.540046,0.0215889,0.201828,0.933187,0.741213
2-Jun-2022,0.588888,0.009561,0.00570457,2.42386,0.168865,0.480107,0.53888,0.021574,0.201994,,0.741822
3-Jun-2022,0.588621,0.00954165,0.00570348,,0.168816,0.485386,0.540063,,,,0.740426
6-Jun-2022,0.589725,0.00953925,0.00566678,2.42174,,,0.538741,0.0215443,0.201751,0.930165,0.740931
7-Jun-2022,0.592293,0.00956751,0.00562372,2.42895,0.169121,0.48105,0.539249,0.0215787,0.202484,0.929233,0.743624
8-Jun-2022,0.592652,0.00956172,0.00559207,2.42752,0.169194,0.481101,0.54046,0.0215529,0.202365,0.931732,0.743186
9-Jun-2022,0.587419,0.00954828,0.00552464,2.42604,0.16911,0.478059,0.539855,0.0215179,0.202242,0.930903,0.742732
10-Jun-2022,0.584144,0.0095884,0.00556156,,0.169666,0.477447,0.54045,0.0215276,,0.928622,0.746361
13-Jun-2022,,0.00961242,0.00556402,2.44991,0.170134,0.47506,0.540119,0.0215771,,0.916357,0.751143
14-Jun-2022,,0.00964499,0.00560933,2.45296,0.170055,,0.540191,0.0215251,0.204853,0.909259,0.752324
15-Jun-2022,,0.00961701,0.00556229,2.44697,0.169903,0.468345,0.539445,0.0214046,0.204453,0.907856,0.750853
16-Jun-2022,,0.0096335,0.0056029,2.45271,0.170992,,0.542041,0.0215155,0.204832,0.909201,0.752245
17-Jun-2022,,0.00959092,0.00562261,,0.170134,0.475122,0.540393,0.0212595,,0.921185,0.748931
21-Jun-2022,0.579002,0.00958675,0.00553733,,0.170173,0.47457,0.540305,0.0211556,0.203837,0.91957,0.748592
22-Jun-2022,0.579448,0.00958837,0.00549513,2.44633,0.170359,0.472075,0.540367,0.02114,0.204199,0.918578,0.749921
23-Jun-2022,0.577696,0.00958223,0.00554708,2.44847,0.170214,0.469478,0.540165,0.0211669,0.204211,0.915932,0.749965
24-Jun-2022,0.578758,0.00955573,0.00553671,,0.169884,,0.538999,0.021061,,0.921077,0.748508
27-Jun-2022,0.580156,0.00954983,0.00555458,2.4409,0.169688,0.471653,0.539506,0.0211104,0.20358,0.917699,0.747647
28-Jun-2022,0.58172,0.00950899,0.00552473,2.44311,,0.471183,0.540112,0.0212237,0.203764,0.916025,0.748325
29-Jun-2022,0.582585,0.00950438,0.00551211,2.44821,,0.469021,0.540684,0.0213906,0.204289,0.91212,0.750253
30-Jun-2022,0.584461,0.00954036,0.00551223,2.45561,,0.467961,0.541124,0.0213432,0.205074,0.911972,0.753136
1-Jul-2022,,0.00950692,0.00552978,,0.170547,0.468496,0.539838,0.0211594,,0.906539,0.75194
5-Jul-2022,0.579589,0.00955586,0.00555108,2.46306,0.171082,0.470366,0.541154,0.0211648,0.205764,0.90854,0.755668
6-Jul-2022,0.581196,0.00955839,0.00558878,2.46878,0.171364,0.468242,0.54009,0.0210536,0.206477,0.903763,0.758286
7-Jul-2022,0.583873,0.00959483,0.00558745,2.46735,0.17131,0.4671,0.541004,0.020951,0.206458,0.909102,0.758217
8-Jul-2022,,0.00958102,0.00558223,,0.171573,0.469548,0.541696,0.0210991,,0.910205,0.759295
11-Jul-2022,0.585015,0.00957714,0.00557361,,,0.469126,,0.0211185,,0.909429,0.760519
12-Jul-2022,0.586644,0.00958709,0.00556702,,0.172099,0.467158,0.542733,0.0210312,0.207901,0.904424,0.763517
13-Jul-2022,0.587396,0.00956832,0.00555867,,0.171997,0.46746,0.542032,,0.207544,0.908167,0.762205
14-Jul-2022,0.582136,0.00957557,0.0055421,2.48476,0.172196,0.467567,0.548015,0.0210326,0.208253,0.904464,0.76481
15-Jul-2022,,,0.00549865,,,,,,,0.904257,0.763763
18-Jul-2022,0.58719,0.00951607,,2.47089,0.170879,0.471078,0.544078,0.0207719,0.207024,0.911136,0.760294
19-Jul-2022,0.587054,0.00947537,0.00548065,2.46353,0.169965,0.465808,0.54222,0.0206655,0.206272,0.910936,0.757535
20-Jul-2022,0.58959,0.00949846,0.00549857,2.47315,0.170741,0.47397,0.545984,0.0207232,0.206842,0.910148,0.759628
21-Jul-2022,0.589604,0.0095065,0.00549148,2.47452,0.170604,0.473094,0.546032,0.0206692,0.207024,0.909465,0.760295
22-Jul-2022,0.590419,0.00951348,0.00553614,,0.170722,0.474265,0.546451,0.0206358,,0.908771,0.760223
25-Jul-2022,0.589528,0.00948871,0.00554657,2.46755,0.170051,0.472099,0.545866,0.0206369,0.206307,0.913058,0.757662
26-Jul-2022,0.589962,0.00952503,0.00557016,2.47532,0.170529,0.47674,0.548336,0.0207278,0.206957,0.911982,0.760048
27-Jul-2022,0.589987,0.00950516,0.0055437,2.4717,0.170276,0.473771,0.546707,0.0206244,0.206789,0.915912,0.759431
28-Jul-2022,0.591624,0.00952241,0.00561234,2.47426,0.170449,0.475808,0.549496,,0.206766,0.920331,0.759349
29-Jul-2022,0.589142,0.00951288,0.00568057,,0.169836,0.475597,0.548071,,,0.92037,0.755516
1-Aug-2022,,0.00953481,0.00569706,2.46204,0.169575,0.474996,0.546882,0.0208485,0.205544,0.924252,0.754861
2-Aug-2022,0.587453,0.00960751,0.00577172,2.46565,0.169467,0.477909,0.5485,0.020928,0.205644,0.921644,0.755229
3-Aug-2022,0.58896,0.00960127,0.00565974,2.46898,0.169843,0.471945,0.548146,0.0209131,0.206124,0.922165,0.75699
4-Aug-2022,0.589253,0.00952226,0.00566851,2.4692,0.170044,0.475891,0.548502,0.0209517,0.206243,0.921977,0.757426
5-Aug-2022,0.584528,0.00955598,0.005684,,0.169723,0.475845,0.54952,0.0212046,,0.917895,0.756029
8-Aug-2022,0.589557,0.00952511,0.00559818,2.47024,0.169916,0.473633,0.548516,0.0211831,0.206397,0.917628,0.757994
9-Aug-2022,0.587871,,0.00561455,2.46758,0.169931,0.475205,,0.0213404,0.206175,0.916753,0.757178
10-Aug-2022,0.591834,0.00952031,0.00559834,2.46747,0.169822,0.475936,0.549152,0.0213698,0.206098,0.915617,0.756896
11-Aug-2022,0.590564,0.00947495,,2.45805,0.16936,0.481675,0.5491,0.0213307,0.205077,0.919252,0.753146
12-Aug-2022,0.590607,0.00947255,0.00566159,,0.17002,0.48541,0.551276,,,0.915631,0.754973
15-Aug-2022,0.586731,,0.00569438,2.47097,0.170096,0.488114,0.551846,0.0213658,0.206223,0.915678,0.757353
